Time,Latitude,Longitude,Course,feet
Sat 05:38:02 AM,71.1695,20.414,↘ 132°,"35,000"
Sat 05:38:51 AM,71.0906,20.6804,↘ 133°,"35,000"
Sat 05:39:32 AM,71.0258,20.8971,↘ 133°,"35,000"
Sat 05:40:28 AM,70.9371,21.1887,↘ 134°,"35,000"
Sat 05:41:03 AM,70.8797,21.3585,↘ 138°,"35,000"
Sat 05:41:33 AM,70.8269,21.5008,↘ 138°,"35,000"
Sat 05:42:03 AM,70.7741,21.6437,↘ 138°,"35,000"
Sat 05:42:33 AM,70.721,21.7865,↘ 139°,"35,000"
Sat 05:43:03 AM,70.6691,21.9247,↘ 139°,"35,000"
Sat 05:43:33 AM,70.6154,22.0672,↘ 139°,"35,000"
Sat 05:44:03 AM,70.5626,22.2061,↘ 139°,"35,000"
Sat 05:44:33 AM,70.5097,22.3443,↘ 139°,"35,000"
Sat 05:45:03 AM,70.4569,22.4808,↘ 139°,"35,000"
Sat 05:45:33 AM,70.4032,22.6192,↘ 139°,"35,000"
Sat 05:46:05 AM,70.3473,22.7616,↘ 140°,"35,000"
Sat 05:46:35 AM,70.2948,22.8947,↘ 140°,"35,000"
Sat 05:47:05 AM,70.2414,23.0289,↘ 140°,"35,000"
Sat 05:47:39 AM,70.1796,23.1836,↘ 140°,"35,000"
Sat 05:48:09 AM,70.1266,23.3148,↘ 140°,"35,000"
Sat 05:48:39 AM,70.0733,23.4461,↘ 140°,"35,000"
Sat 05:49:09 AM,70.0204,23.5755,↘ 140°,"35,000"
Sat 05:49:39 AM,69.9662,23.707,↘ 140°,"35,000"
Sat 05:50:09 AM,69.9125,23.8362,↘ 141°,"35,000"
Sat 05:50:40 AM,69.8584,23.9658,↘ 141°,"35,000"
Sat 05:51:10 AM,69.8038,24.0958,↘ 141°,"35,000"
Sat 05:51:40 AM,69.7502,24.222,↘ 141°,"35,000"
Sat 05:52:10 AM,69.6958,24.3496,↘ 141°,"35,000"
Sat 05:52:40 AM,69.6413,24.4764,↘ 141°,"35,000"
Sat 05:53:10 AM,69.5871,24.6019,↘ 141°,"35,000"
Sat 05:53:40 AM,69.5324,24.7279,↘ 141°,"35,000"
Sat 05:54:10 AM,69.4775,24.8534,↘ 141°,"35,000"
Sat 05:54:40 AM,69.4227,24.9774,↘ 142°,"35,000"
Sat 05:55:10 AM,69.3682,25.1,↘ 142°,"35,000"
Sat 05:55:40 AM,69.3129,25.2238,↘ 142°,"35,000"
Sat 05:56:10 AM,69.2587,25.3444,↘ 142°,"35,000"
Sat 05:56:41 AM,69.2032,25.4668,↘ 142°,"35,000"
Sat 05:57:11 AM,69.1469,25.59,↘ 142°,"35,000"
Sat 05:57:41 AM,69.0919,25.7098,↘ 142°,"35,000"
Sat 05:58:11 AM,69.0366,25.8295,↘ 142°,"35,000"
Sat 05:58:44 AM,68.9754,25.9612,↘ 143°,"35,000"
Sat 05:59:41 AM,68.8699,26.1859,↘ 143°,"35,000"
Sat 06:00:11 AM,68.8141,26.3035,↘ 143°,"35,000"
Sat 06:00:41 AM,68.7583,26.4204,↘ 143°,"35,000"
Sat 06:01:11 AM,68.7022,26.5372,↘ 143°,"35,000"
Sat 06:01:41 AM,68.6461,26.6531,↘ 143°,"35,000"
Sat 06:02:11 AM,68.59,26.7683,↘ 143°,"35,000"
Sat 06:02:41 AM,68.5326,26.8853,↘ 143°,"35,000"
Sat 06:03:11 AM,68.4764,26.9994,↘ 143°,"35,000"
Sat 06:03:41 AM,68.4194,27.1141,↘ 144°,"35,000"
Sat 06:04:11 AM,68.3629,27.2275,↘ 144°,"35,000"
Sat 06:04:41 AM,68.3068,27.339,↘ 144°,"35,000"
Sat 06:05:12 AM,68.2494,27.4525,↘ 144°,"35,000"
Sat 06:05:42 AM,68.1924,27.5646,↘ 144°,"35,000"
Sat 06:06:12 AM,68.1363,27.6743,↘ 144°,"35,000"
Sat 06:06:42 AM,68.0787,27.7858,↘ 144°,"35,000"
Sat 06:07:17 AM,68.0092,27.9199,↘ 144°,"35,000"
Sat 06:07:47 AM,67.9517,28.0299,↘ 144°,"35,000"
Sat 06:08:39 AM,67.8543,28.2143,↘ 145°,"35,000"
Sat 06:10:46 AM,67.7134,28.8622,↘ 120°,
Sat 06:11:46 AM,67.646,29.1656,↘ 120°,
Sat 06:13:37 AM,67.5197,29.7223,↘ 120°,
Sat 06:14:38 AM,67.4495,30.0257,↘ 121°,
Sat 06:16:46 AM,67.3004,30.6565,↘ 121°,
Sat 06:18:40 AM,67.1655,31.2118,↘ 122°,
Sat 06:19:45 AM,67.0878,31.5255,↘ 122°,
Sat 06:21:42 AM,66.9463,32.0853,↘ 123°,
Sat 06:23:47 AM,66.793,32.6761,↘ 123°,
Sat 06:25:47 AM,66.6437,33.2363,↘ 124°,
Sat 06:27:43 AM,66.4976,33.7715,↘ 124°,
Sat 06:28:47 AM,66.4162,34.064,↘ 125°,
Sat 06:30:42 AM,66.2685,34.585,↘ 125°,
Sat 06:31:45 AM,66.1869,34.8677,↘ 125°,
Sat 06:33:47 AM,66.0274,35.4102,↘ 126°,
Sat 06:35:47 AM,65.8687,35.9371,↘ 126°,
Sat 06:37:38 AM,65.7203,36.4186,↘ 127°,
Sat 06:38:45 AM,65.63,36.7067,↘ 127°,
Sat 06:40:46 AM,65.4655,37.2217,↘ 127°,
Sat 06:41:46 AM,65.3834,37.4747,↘ 128°,
Sat 06:42:46 AM,65.3007,37.7261,↘ 128°,
Sat 06:43:47 AM,65.2163,37.9801,↘ 128°,
Sat 06:45:45 AM,65.0518,38.4669,↘ 129°,
Sat 06:47:47 AM,64.8801,38.9638,↘ 129°,
Sat 06:48:47 AM,64.7951,39.2059,↘ 129°,
Sat 06:49:15 AM,64.9444,39.9805,↘ 137°,"35,000"
Sat 06:49:49 AM,64.8879,40.1038,↘ 137°,"35,000"
Sat 06:50:20 AM,64.8332,40.2222,↘ 137°,"35,000"
Sat 06:51:13 AM,64.7413,40.4192,↘ 138°,"35,000"
Sat 06:51:44 AM,64.6876,40.5326,↘ 138°,"35,000"
Sat 06:52:15 AM,64.6343,40.6444,↘ 139°,"35,000"
Sat 06:52:50 AM,64.5663,40.771,↘ 144°,"35,000"
Sat 06:53:22 AM,64.5079,40.8661,↘ 145°,"35,000"
Sat 06:54:21 AM,64.3924,41.0526,↘ 145°,"35,000"
Sat 06:55:06 AM,64.3042,41.194,↘ 145°,"35,000"
Sat 06:55:36 AM,64.246,41.2868,↘ 145°,"35,000"
Sat 06:56:06 AM,64.1878,41.3791,↘ 145°,"35,000"
Sat 06:56:37 AM,64.1294,41.4716,↘ 145°,"35,000"
Sat 06:57:21 AM,64.0445,41.605,↘ 146°,"35,000"
Sat 06:57:51 AM,63.9847,41.6983,↘ 146°,"35,000"
Sat 06:58:22 AM,63.9247,41.7914,↘ 146°,"35,000"
Sat 06:59:17 AM,63.8181,41.9558,↘ 146°,"35,000"
Sat 06:59:50 AM,63.7556,42.0514,↘ 146°,"35,050"
Sat 07:00:27 AM,63.6821,42.1636,↘ 146°,"36,025"
Sat 07:01:06 AM,63.6079,42.2757,↘ 146°,"36,925"
Sat 07:01:46 AM,63.529,42.3945,↘ 146°,"37,000"
Sat 07:02:18 AM,63.4698,42.4832,↘ 146°,"37,000"
Sat 07:02:48 AM,63.4119,42.5696,↘ 146°,"37,000"
Sat 07:03:47 AM,63.2987,42.7371,↘ 147°,"37,000"
Sat 07:04:18 AM,63.2374,42.827,↘ 147°,"37,000"
Sat 07:05:18 AM,63.12,42.9982,↘ 147°,"37,000"
Sat 07:05:48 AM,63.0621,43.0821,↘ 147°,"37,000"
Sat 07:06:18 AM,63.0047,43.1647,↘ 147°,"37,000"
Sat 07:06:48 AM,62.9461,43.2486,↘ 147°,"37,000"
Sat 07:07:18 AM,62.8869,43.333,↘ 147°,"37,000"
Sat 07:07:48 AM,62.8297,43.4142,↘ 147°,"37,000"
Sat 07:08:18 AM,62.7707,43.4974,↘ 147°,"37,000"
Sat 07:08:48 AM,62.712,43.58,↘ 147°,"37,000"
Sat 07:09:18 AM,62.6544,43.6606,↘ 147°,"37,000"
Sat 07:09:48 AM,62.5965,43.7414,↘ 147°,"37,000"
Sat 07:10:40 AM,62.4996,43.8884,↘ 144°,"37,000"
Sat 07:11:10 AM,62.4445,43.9739,↘ 145°,"37,000"
Sat 07:11:54 AM,62.3597,44.1028,↘ 145°,"37,000"
Sat 07:12:32 AM,62.287,44.2116,↘ 145°,"37,000"
Sat 07:13:06 AM,62.2224,44.3076,↘ 145°,"37,000"
Sat 07:13:36 AM,62.1637,44.3944,↘ 146°,"37,000"
Sat 07:14:10 AM,62.1,44.4882,↘ 145°,"37,000"
Sat 07:14:40 AM,62.044,44.5705,↘ 145°,"37,000"
Sat 07:15:10 AM,61.9867,44.6546,↘ 146°,"37,000"
Sat 07:15:40 AM,61.9278,44.7404,↘ 146°,"37,000"
Sat 07:16:10 AM,61.8697,44.8248,↘ 146°,"37,000"
Sat 07:16:41 AM,61.8125,44.9074,↘ 146°,"37,000"
Sat 07:17:11 AM,61.7519,44.9946,↘ 146°,"37,000"
Sat 07:17:48 AM,61.682,45.1016,↘ 142°,"37,000"
Sat 07:18:41 AM,61.5881,45.2656,↘ 140°,"37,000"
Sat 07:19:12 AM,61.532,45.3631,↘ 140°,"37,000"
Sat 07:19:42 AM,61.4792,45.4544,↘ 141°,"37,000"
Sat 07:20:12 AM,61.4236,45.55,↘ 141°,"37,000"
Sat 07:20:43 AM,61.3663,45.6479,↘ 141°,"37,000"
Sat 07:21:13 AM,61.3119,45.7409,↘ 141°,"37,000"
Sat 07:21:43 AM,61.2603,45.8287,↘ 141°,"37,000"
Sat 07:22:13 AM,61.2044,45.9231,↘ 141°,"37,000"
Sat 07:22:43 AM,61.1492,46.0161,↘ 141°,"37,000"
Sat 07:23:13 AM,61.0946,46.1074,↘ 141°,"37,000"
Sat 07:23:43 AM,61.0379,46.2021,↘ 141°,"37,000"
Sat 07:24:13 AM,60.9847,46.2905,↘ 141°,"37,000"
Sat 07:24:43 AM,60.9291,46.3826,↘ 141°,"37,000"
Sat 07:25:13 AM,60.8763,46.4695,↘ 141°,"37,000"
Sat 07:25:43 AM,60.8197,46.5623,↘ 141°,"37,000"
Sat 07:26:13 AM,60.7642,46.6527,↘ 142°,"37,000"
Sat 07:26:44 AM,60.7077,46.7449,↘ 141°,"37,000"
Sat 07:27:14 AM,60.6531,46.8334,↘ 142°,"37,000"
Sat 07:27:44 AM,60.5988,46.9211,↘ 142°,"37,000"
Sat 07:28:14 AM,60.5428,47.0111,↘ 142°,"37,000"
Sat 07:28:44 AM,60.4879,47.099,↘ 142°,"37,000"
Sat 07:29:14 AM,60.4323,47.1874,↘ 142°,"37,000"
Sat 07:29:44 AM,60.3768,47.2755,↘ 142°,"37,000"
Sat 07:30:14 AM,60.3213,47.363,↘ 142°,"37,000"
Sat 07:30:44 AM,60.2662,47.4497,↘ 142°,"37,000"
Sat 07:31:24 AM,60.1912,47.5612,↘ 146°,"37,000"
Sat 07:31:59 AM,60.1264,47.6452,↘ 147°,"37,000"
Sat 07:32:29 AM,60.0677,47.7206,↘ 147°,"37,000"
Sat 07:32:59 AM,60.0077,47.7972,↘ 148°,"37,000"
Sat 07:33:29 AM,59.9494,47.8715,↘ 148°,"37,000"
Sat 07:33:59 AM,59.8903,47.9466,↘ 147°,"37,000"
Sat 07:34:29 AM,59.833,48.0193,↘ 148°,"37,000"
Sat 07:34:59 AM,59.7724,48.0957,↘ 148°,"37,000"
Sat 07:35:30 AM,59.71,48.1739,↘ 148°,"37,000"
Sat 07:36:01 AM,59.6513,48.2472,↘ 148°,"37,000"
Sat 07:36:32 AM,59.5938,48.3187,↘ 148°,"37,000"
Sat 07:37:02 AM,59.5338,48.3932,↘ 148°,"37,000"
Sat 07:37:32 AM,59.4746,48.4667,↘ 148°,"37,000"
Sat 07:38:02 AM,59.4157,48.5394,↘ 148°,"37,000"
Sat 07:38:33 AM,59.3552,48.6136,↘ 148°,"37,000"
Sat 07:39:03 AM,59.2969,48.685,↘ 148°,"37,000"
Sat 07:39:40 AM,59.2219,48.775,↘ 149°,"37,000"
Sat 07:40:19 AM,59.1434,48.8558,↘ 154°,"37,000"
Sat 07:41:00 AM,59.0569,48.9381,↘ 154°,"37,000"
Sat 07:41:30 AM,58.994,48.998,↘ 154°,"37,000"
Sat 07:42:00 AM,58.9323,49.0564,↘ 154°,"37,000"
Sat 07:42:30 AM,58.8695,49.1157,↘ 154°,"37,000"
Sat 07:43:00 AM,58.8075,49.1731,↘ 155°,"37,000"
Sat 07:43:30 AM,58.7446,49.2309,↘ 155°,"37,000"
Sat 07:44:00 AM,58.6849,49.2854,↘ 155°,"37,000"
Sat 07:44:30 AM,58.6196,49.344,↘ 155°,"37,000"
Sat 07:45:00 AM,58.5603,49.3971,↘ 155°,"37,000"
Sat 07:45:33 AM,58.4918,49.4582,↘ 155°,"37,000"
Sat 07:46:03 AM,58.4298,49.5134,↘ 155°,"37,000"
Sat 07:46:35 AM,58.3616,49.5738,↘ 155°,"37,000"
Sat 07:47:05 AM,58.299,49.629,↘ 155°,"37,000"
Sat 07:47:41 AM,58.2242,49.6948,↘ 155°,"37,000"
Sat 07:48:11 AM,58.1618,49.7494,↘ 155°,"37,000"
Sat 07:48:41 AM,58.0997,49.8035,↘ 155°,"37,000"
Sat 07:49:11 AM,58.0368,49.8582,↘ 155°,"37,000"
Sat 07:49:54 AM,57.9472,49.936,↘ 155°,"37,000"
Sat 07:50:32 AM,57.8682,50.0082,↘ 150°,"37,000"
Sat 07:51:03 AM,57.8114,50.0812,↘ 141°,"37,000"
Sat 07:51:33 AM,57.7569,50.1653,↘ 141°,"37,000"
Sat 07:52:03 AM,57.7033,50.2474,↘ 141°,"37,000"
Sat 07:52:33 AM,57.6502,50.3286,↘ 141°,"37,000"
Sat 07:53:03 AM,57.5958,50.4113,↘ 141°,"37,000"
Sat 07:53:33 AM,57.5419,50.493,↘ 141°,"37,000"
Sat 07:54:03 AM,57.4884,50.5738,↘ 141°,"37,000"
Sat 07:54:34 AM,57.4331,50.6571,↘ 141°,"37,000"
Sat 07:55:04 AM,57.38,50.7366,↘ 141°,"37,000"
Sat 07:55:34 AM,57.3264,50.8165,↘ 141°,"37,000"
Sat 07:56:04 AM,57.272,50.8976,↘ 141°,"37,000"
Sat 07:56:34 AM,57.2178,50.9778,↘ 141°,"37,000"
Sat 07:57:04 AM,57.1635,51.0581,↘ 141°,"37,000"
Sat 07:57:34 AM,57.11,51.1368,↘ 142°,"37,000"
Sat 07:58:04 AM,57.0556,51.2162,↘ 142°,"37,000"
Sat 07:58:34 AM,57.0016,51.2949,↘ 142°,"37,000"
Sat 07:59:04 AM,56.9466,51.375,↘ 142°,"37,000"
Sat 07:59:34 AM,56.893,51.4525,↘ 142°,"37,000"
Sat 08:00:04 AM,56.8379,51.5318,↘ 142°,"37,000"
Sat 08:00:34 AM,56.7836,51.6101,↘ 142°,"37,000"
Sat 08:01:05 AM,56.7295,51.6877,↘ 142°,"37,000"
Sat 08:01:35 AM,56.6738,51.7672,↘ 142°,"37,000"
Sat 08:02:05 AM,56.6197,51.8442,↘ 142°,"37,000"
Sat 08:02:35 AM,56.565,51.9219,↘ 142°,"37,000"
Sat 08:03:05 AM,56.5102,51.9991,↘ 142°,"37,000"
Sat 08:03:35 AM,56.4551,52.0766,↘ 142°,"37,000"
Sat 08:04:05 AM,56.4018,52.1513,↘ 142°,"37,000"
Sat 08:04:35 AM,56.3459,52.2293,↘ 142°,"37,000"
Sat 08:05:06 AM,56.2915,52.3052,↘ 142°,"37,000"
Sat 08:05:36 AM,56.2368,52.3808,↘ 143°,"37,000"
Sat 08:06:06 AM,56.1804,52.4565,↘ 147°,"37,000"
Sat 08:06:41 AM,56.1125,52.53,↘ 150°,"37,000"
Sat 08:07:16 AM,56.0419,52.6029,↘ 151°,"37,000"
Sat 08:07:46 AM,55.9823,52.6599,↘ 152°,"37,000"
Sat 08:08:17 AM,55.92,52.7199,↘ 151°,"37,000"
Sat 08:08:50 AM,55.853,52.7852,↘ 151°,"37,000"
Sat 08:09:20 AM,55.7927,52.8439,↘ 151°,"37,000"
Sat 08:09:50 AM,55.7317,52.9031,↘ 151°,"37,000"
Sat 08:10:20 AM,55.6706,52.962,↘ 152°,"37,000"
Sat 08:10:50 AM,55.6097,53.0205,↘ 152°,"37,000"
Sat 08:11:21 AM,55.5465,53.0809,↘ 152°,"37,000"
Sat 08:11:51 AM,55.4878,53.1365,↘ 152°,"37,000"
Sat 08:12:22 AM,55.4238,53.1971,↘ 152°,"37,000"
Sat 08:12:52 AM,55.3619,53.2553,↘ 152°,"37,000"
Sat 08:13:22 AM,55.3004,53.3127,↘ 152°,"37,000"
Sat 08:13:52 AM,55.2394,53.3698,↘ 152°,"37,000"
Sat 08:14:22 AM,55.1785,53.4265,↘ 152°,"37,000"
Sat 08:14:52 AM,55.1177,53.483,↘ 152°,"37,000"
Sat 08:15:23 AM,55.0567,53.5395,↘ 152°,"37,000"
Sat 08:15:53 AM,54.9954,53.596,↘ 152°,"37,000"
Sat 08:16:23 AM,54.9338,53.6525,↘ 152°,"37,000"
Sat 08:16:53 AM,54.8733,53.7079,↘ 152°,"37,000"
Sat 08:17:23 AM,54.8116,53.7639,↘ 152°,"37,000"
Sat 08:17:57 AM,54.7445,53.8249,↘ 152°,"37,000"
Sat 08:18:30 AM,54.6724,53.8902,↘ 152°,"37,000"
Sat 08:19:01 AM,54.612,53.9448,↘ 153°,"37,000"
Sat 08:19:31 AM,54.5506,53.9999,↘ 153°,"37,000"
Sat 08:20:02 AM,54.4879,54.056,↘ 153°,"37,000"
Sat 08:20:32 AM,54.4266,54.1108,↘ 153°,"37,000"
Sat 08:21:02 AM,54.3657,54.1651,↘ 153°,"37,000"
Sat 08:21:32 AM,54.3048,54.2191,↘ 153°,"37,000"
Sat 08:22:02 AM,54.2424,54.2742,↘ 153°,"37,000"
Sat 08:22:32 AM,54.1804,54.3289,↘ 153°,"37,000"
Sat 08:23:02 AM,54.1192,54.3826,↘ 153°,"37,000"
Sat 08:23:32 AM,54.0564,54.4373,↘ 153°,"37,000"
Sat 08:24:02 AM,53.9937,54.4919,↘ 153°,"37,000"
Sat 08:24:32 AM,53.9313,54.5461,↘ 153°,"37,000"
Sat 08:25:02 AM,53.8682,54.6007,↘ 153°,"37,000"
Sat 08:25:33 AM,53.8058,54.6546,↘ 153°,"37,000"
Sat 08:26:03 AM,53.7417,54.7098,↘ 153°,"37,000"
Sat 08:26:33 AM,53.6794,54.7632,↘ 153°,"37,000"
Sat 08:27:03 AM,53.6177,54.816,↘ 153°,"37,000"
Sat 08:27:33 AM,53.5536,54.8706,↘ 153°,"37,000"
Sat 08:28:03 AM,53.4912,54.9233,↘ 153°,"37,000"
Sat 08:28:33 AM,53.4285,54.9763,↘ 153°,"37,000"
Sat 08:29:03 AM,53.3665,55.0286,↘ 153°,"37,000"
Sat 08:29:33 AM,53.3035,55.0814,↘ 153°,"37,000"
Sat 08:30:03 AM,53.2414,55.1335,↘ 153°,"37,000"
Sat 08:30:33 AM,53.1794,55.1853,↘ 153°,"37,000"
Sat 08:31:03 AM,53.1168,55.2372,↘ 153°,"37,000"
Sat 08:31:33 AM,53.055,55.2885,↘ 154°,"37,000"
Sat 08:32:04 AM,52.9912,55.3412,↘ 154°,"37,000"
Sat 08:32:34 AM,52.9313,55.3906,↘ 154°,"37,000"
Sat 08:33:04 AM,52.8694,55.4413,↘ 154°,"37,000"
Sat 08:33:34 AM,52.8071,55.4923,↘ 154°,"37,000"
Sat 08:34:04 AM,52.7459,55.5423,↘ 154°,"37,000"
Sat 08:34:35 AM,52.6816,55.5945,↘ 154°,"37,000"
Sat 08:35:05 AM,52.6191,55.6451,↘ 154°,"37,000"
Sat 08:35:37 AM,52.5551,55.6969,↘ 154°,"37,000"
Sat 08:36:34 AM,52.4349,55.7937,↘ 154°,"37,000"
Sat 08:37:04 AM,52.3728,55.8434,↘ 154°,"37,000"
Sat 08:37:34 AM,52.3105,55.893,↘ 154°,"37,000"
Sat 08:38:05 AM,52.2481,55.9425,↘ 154°,"37,000"
Sat 08:38:35 AM,52.1848,55.9927,↘ 154°,"37,000"
Sat 08:39:05 AM,52.1231,56.0415,↘ 154°,"37,000"
Sat 08:39:35 AM,52.0599,56.0913,↘ 154°,"37,000"
Sat 08:40:05 AM,51.9977,56.1401,↘ 154°,"37,000"
Sat 08:40:35 AM,51.9345,56.1897,↘ 154°,"37,000"
Sat 08:41:05 AM,51.8728,56.2379,↘ 154°,"37,000"
Sat 08:41:35 AM,51.81,56.2867,↘ 154°,"37,000"
Sat 08:42:05 AM,51.7479,56.3349,↘ 154°,"37,000"
Sat 08:42:35 AM,51.685,56.3834,↘ 154°,"37,000"
Sat 08:43:05 AM,51.622,56.4321,↘ 154°,"37,000"
Sat 08:43:35 AM,51.5602,56.4796,↘ 155°,"37,000"
Sat 08:44:05 AM,51.4981,56.527,↘ 155°,"37,000"
Sat 08:44:36 AM,51.4363,56.5742,↘ 155°,"37,000"
Sat 08:45:06 AM,51.3733,56.6222,↘ 155°,"37,000"
Sat 08:45:36 AM,51.3108,56.6699,↘ 155°,"37,000"
Sat 08:46:06 AM,51.2488,56.7168,↘ 155°,"37,000"
Sat 08:46:36 AM,51.1858,56.7643,↘ 155°,"37,000"
Sat 08:47:06 AM,51.1231,56.8113,↓ 156°,"37,000"
Sat 08:47:38 AM,51.0518,56.8546,↓ 162°,"37,000"
Sat 08:48:05 AM,50.9939,56.8837,↓ 159°,"37,000"
Sat 08:48:35 AM,50.9316,56.9321,↘ 149°,"37,000"
Sat 08:49:25 AM,50.8382,57.0376,↘ 144°,"37,000"
Sat 08:49:55 AM,50.782,57.1034,↘ 144°,"37,000"
Sat 08:50:25 AM,50.7264,57.1682,↘ 144°,"37,000"
Sat 08:50:55 AM,50.6711,57.2321,↘ 144°,"37,000"
Sat 08:51:25 AM,50.6158,57.2957,↘ 144°,"37,000"
Sat 08:51:55 AM,50.5601,57.3595,↘ 144°,"37,000"
Sat 08:52:26 AM,50.504,57.4237,↘ 144°,"37,000"
Sat 08:52:56 AM,50.449,57.4863,↘ 144°,"37,000"
Sat 08:53:26 AM,50.3931,57.5496,↘ 145°,"37,000"
Sat 08:53:56 AM,50.3371,57.6115,↘ 145°,"37,000"
Sat 08:54:26 AM,50.281,57.6733,↘ 145°,"37,000"
Sat 08:55:26 AM,50.1692,57.7963,↘ 145°,"37,000"
Sat 08:55:56 AM,50.1142,57.8567,↘ 145°,"37,000"
Sat 08:57:43 AM,49.9324,58.096,↘ 140°,
Sat 08:58:45 AM,49.8268,58.2339,↘ 140°,
Sat 08:59:46 AM,49.7228,58.369,↘ 140°,
Sat 09:00:46 AM,49.6204,58.5012,↘ 140°,
Sat 09:01:47 AM,49.516,58.6352,↘ 140°,
Sat 09:02:47 AM,49.4133,58.7663,↘ 140°,
Sat 09:04:43 AM,49.2142,59.0184,↘ 140°,
Sat 09:06:26 AM,49.0178,59.2771,↘ 137°,"39,000"
Sat 09:06:57 AM,48.9668,59.3502,↘ 137°,"39,000"
Sat 09:07:27 AM,48.9173,59.421,↘ 137°,"39,000"
Sat 09:07:57 AM,48.8667,59.4931,↘ 137°,"39,000"
Sat 09:08:27 AM,48.8171,59.5637,↘ 137°,"39,000"
Sat 09:08:57 AM,48.7666,59.6353,↘ 137°,"39,000"
Sat 09:09:27 AM,48.7165,59.7061,↘ 137°,"39,000"
Sat 09:09:57 AM,48.6662,59.777,↘ 137°,"39,000"
Sat 09:10:27 AM,48.6161,59.8473,↘ 137°,"39,000"
Sat 09:10:57 AM,48.567,59.9161,↘ 137°,"39,000"
Sat 09:11:27 AM,48.5153,59.9885,↘ 137°,"39,000"
Sat 09:11:57 AM,48.4651,60.0584,↘ 137°,"39,000"
Sat 09:12:28 AM,48.4151,60.128,↘ 137°,"39,000"
Sat 09:12:58 AM,48.3645,60.1981,↘ 137°,"39,000"
Sat 09:13:28 AM,48.3148,60.2668,↘ 137°,"39,000"
Sat 09:13:58 AM,48.2646,60.3359,↘ 137°,"39,000"
Sat 09:14:28 AM,48.2159,60.4028,↘ 137°,"39,000"
Sat 09:14:58 AM,48.1653,60.472,↘ 138°,"39,000"
Sat 09:15:28 AM,48.1156,60.5397,↘ 138°,"39,000"
Sat 09:15:58 AM,48.0657,60.6076,↘ 138°,"39,000"
Sat 09:16:28 AM,48.0161,60.6747,↘ 138°,"39,000"
Sat 09:16:58 AM,47.9668,60.7414,↘ 138°,"39,000"
Sat 09:18:41 AM,47.7836,60.9467,↘ 143°,
Sat 09:19:44 AM,47.6713,61.0716,↘ 143°,
Sat 09:20:47 AM,47.559,61.1959,↘ 143°,
Sat 09:22:40 AM,47.357,61.4176,↘ 143°,
Sat 09:23:41 AM,47.2479,61.5365,↘ 143°,
Sat 09:24:43 AM,47.1368,61.6569,↘ 144°,
Sat 09:26:42 AM,46.9232,61.8866,↘ 144°,
Sat 09:27:44 AM,46.8117,62.0055,↘ 144°,
Sat 09:28:46 AM,46.7002,62.124,↘ 144°,
Sat 09:30:42 AM,46.4911,62.3443,↘ 144°,
Sat 09:31:46 AM,46.3755,62.4651,↘ 144°,
Sat 09:32:48 AM,46.2635,62.5817,↘ 144°,
Sat 09:34:48 AM,46.0463,62.8059,↘ 144°,
Sat 09:36:47 AM,45.8305,63.0266,↘ 145°,
Sat 09:38:45 AM,45.6161,63.2437,↘ 145°,
Sat 09:39:46 AM,45.505,63.3553,↘ 145°,
Sat 09:41:41 AM,45.2955,63.5645,↘ 145°,
Sat 09:42:41 AM,45.186,63.673,↘ 145°,
Sat 09:43:41 AM,45.0764,63.7811,↘ 145°,
Sat 09:44:43 AM,44.963,63.8923,↘ 145°,
Sat 09:46:48 AM,44.7342,64.1153,↘ 145°,
Sat 09:48:45 AM,44.5196,64.3225,↘ 145°,
Sat 09:49:47 AM,44.4057,64.4316,↘ 146°,
Sat 09:51:47 AM,44.185,64.6417,↘ 146°,
Sat 09:52:48 AM,44.0727,64.7478,↘ 146°,
Sat 09:54:38 AM,43.8699,64.9383,↘ 146°,
Sat 09:55:46 AM,43.7443,65.0554,↘ 146°,
Sat 09:56:48 AM,43.6298,65.1617,↘ 146°,
Sat 09:58:40 AM,43.4236,65.3537,↘ 146°,
Sat 09:59:03 AM,43.6981,65.9251,↘ 142°,"39,000"
Sat 09:59:34 AM,43.6455,65.9827,↘ 142°,"39,000"
Sat 10:00:04 AM,43.5945,66.0386,↘ 142°,"39,000"
Sat 10:00:34 AM,43.5438,66.0937,↘ 142°,"39,000"
Sat 10:01:04 AM,43.4931,66.1488,↘ 142°,"39,000"
Sat 10:01:34 AM,43.4435,66.2027,↘ 142°,"39,000"
Sat 10:02:04 AM,43.392,66.2585,↘ 142°,"39,000"
Sat 10:02:34 AM,43.3394,66.3153,↘ 142°,"39,000"
Sat 10:03:27 AM,43.2485,66.4132,↘ 142°,"39,000"
Sat 10:03:57 AM,43.1989,66.4725,↘ 136°,"39,000"
Sat 10:04:56 AM,43.1116,66.6033,↘ 132°,"39,000"
Sat 10:05:26 AM,43.0654,66.6737,↘ 132°,"39,000"
Sat 10:06:00 AM,43.0137,66.7483,↘ 136°,"39,000"
Sat 10:06:35 AM,42.9545,66.8178,↘ 142°,"39,000"
Sat 10:07:15 AM,42.8832,66.8867,↘ 145°,"39,000"
Sat 10:07:46 AM,42.8286,66.9377,↘ 145°,"39,000"
Sat 10:08:16 AM,42.7752,66.9879,↘ 145°,"39,000"
Sat 10:08:46 AM,42.7203,67.0396,↘ 145°,"39,000"
Sat 10:09:16 AM,42.6662,67.0908,↘ 145°,"39,000"
Sat 10:09:46 AM,42.6121,67.1419,↘ 145°,"39,000"
